Date,Close,High,Low,Open,Volume
2019-01-02,88.38847351074219,88.9870028144613,87.53921020901583,88.28332838886668,4835400
2019-01-03,87.56346893310547,89.09214895872395,87.39361628257566,88.08920685380261,5975900
2019-01-04,89.35906219482422,89.4561173252915,87.54728826200027,88.59876409496327,6293900
2019-01-07,88.5906753540039,89.27817594481459,87.87891098023582,88.978914393873,5220300
2019-01-08,89.43994140625,89.61788403568723,88.50170069498098,89.08405614737555,6407700
2019-01-09,86.94065856933594,89.67449293829482,86.94065856933594,89.2377263911088,8521300
2019-01-10,87.47447967529297,87.62815232519813,86.83550678529052,86.87595052891493,7905000
2019-01-11,87.48257446289062,87.75757218792349,87.06198172115312,87.23992432951519,5939000
2019-01-14,86.80316162109375,87.32080950233703,86.51198391653823,87.2318381942312,5804600
2019-01-15,88.1539077758789,88.21861531028506,86.32596621028102,86.91640549189933,4508000
2019-01-16,87.62816619873047,88.20243782904258,87.1105182867969,88.15390409483953,4953500
2019-01-17,88.33990478515625,88.5421111205294,87.42592819992714,87.46637193534082,4612200
2019-01-18,89.02742004394531,89.21345261890686,88.29947588016987,88.94653873038108,5142700
2019-01-22,88.89802551269531,89.15684946034972,87.98404862656436,88.85758176396664,5298200
2019-01-23,89.56126403808594,89.60979160084176,88.57449578971907,88.71199466476041,5197400
2019-01-24,88.5663833618164,89.22152997639677,87.68476661729953,89.22152997639677,4478000
2019-01-25,88.44507598876953,89.44801798069798,88.19434203349978,89.09213892147467,5074800
2019-01-28,88.0163803100586,88.64726313851389,87.35314372490711,88.12961537307118,4055900
2019-01-29,88.1619873046875,88.66346138058691,87.76566450244003,88.10536976150928,4301500
2019-01-30,89.63404846191406,89.97375371667701,87.78992716937317,88.11345862808281,5023800
2019-01-31,91.13038635253906,91.31641897098564,89.14067595369151,89.75538518799526,6183400
2019-02-01,90.74214935302734,91.62376632722057,90.14361394415413,91.35685238846764,5010500
2019-02-04,91.47007751464844,91.72081762865913,90.46713557115316,90.75831325972425,3665000
2019-02-05,91.31642150878906,91.83406945600461,90.98480001433988,91.42156662683743,4593400
2019-02-06,91.43775177001953,91.86642842204557,90.83113246903537,91.72892952815998,4209400
2019-02-07,91.47007751464844,91.52670122656147,90.71787568516386,91.25169733364471,4227700
2019-02-08,91.41348266601562,91.42966263653561,90.5318655690477,91.34069131122774,3868300
2019-02-11,91.37303924560547,91.8664234104919,91.10612528672914,91.52671810147675,4851100
2019-02-12,92.03629302978516,92.61055863540646,90.76643670843066,91.58335253427572,6765300
2019-02-13,92.30317687988281,92.79656097451125,91.90684790495216,92.29508689629152,5528000
2019-02-14,91.06566619873047,91.39728763800876,90.49140079566614,91.39728763800876,6359200
2019-02-15,93.7509765625,94.05023807974403,92.29508804049023,93.7024428312,8889500
2019-02-19,93.76716613769531,94.60834562853375,93.17672064584266,94.47084673688674,5596100
2019-02-20,93.6862564086914,94.34140306987779,93.34655118962058,93.62154888957829,6038900
