Date,Close,High,Low,Open,Volume
2019-01-02,41.84967803955078,42.013858011866276,39.6137335698038,39.621553225893805,21646300
2019-01-03,41.091331481933594,41.92003600842072,40.82551986456563,41.75585903419116,21183000
2019-01-04,43.10055160522461,43.296001227799316,41.95130687014149,42.22493514881625,24205100
2019-01-07,43.47581100463867,43.94488886793049,42.84255320510283,43.2569083994124,20634100
2019-01-08,43.35855484008789,43.929267528652545,42.81129515799188,43.8041798569442,18840100
2019-01-09,44.07780456542969,44.35925253006064,43.47581930381903,43.55399796851656,19359100
2019-01-10,44.12470626831055,44.531241846207436,43.54617704838679,43.7728993291547,16910000
2019-01-11,44.320159912109375,44.890872511005746,43.80417297459177,44.14034659867558,23087500
2019-01-14,46.071388244628906,46.36065286965325,43.54617931590481,43.858896942807554,34783400
2019-01-15,47.98679733276367,48.33078763187017,46.5561045100647,46.82191614465946,42694200
2019-01-16,48.620052337646484,49.11258627527196,47.877346076767054,48.4324223496248,27628900
2019-01-17,48.83894729614258,49.05784989511567,47.947697591952995,48.18223651689906,22728900
2019-01-18,49.347129821777344,49.40185548854586,48.47933284541204,49.14386348554073,19947300
2019-01-22,48.35423278808594,49.104761564301235,48.025878871630326,48.99530727649163,24608700
2019-01-23,48.573143005371094,48.84677129513254,47.80698081171434,48.68259432127567,16819800
2019-01-24,49.026580810546875,49.19075777172289,48.268238330785266,48.268238330785266,14962200
2019-01-25,50.05073547363281,50.38690905464573,49.43311694829874,49.51129858476947,15827200
2019-01-28,49.91783905029297,50.082016039328664,49.33149010460124,49.401852097377244,12683500
2019-01-29,49.41748046875,50.089827628704334,49.37057446933657,49.808379702925826,13472000
2019-01-30,50.20709228515625,50.61362481318725,49.24548064775487,49.61292385374336,15929600
2019-01-31,50.39472961425781,50.50418092495747,49.75365509531022,49.761474750259936,19442600
2019-02-01,50.12705612182617,50.90648226198516,50.064074102493564,50.58368852597505,16991700
2019-02-04,50.434104919433594,50.434104919433594,49.75703388797229,49.99322173646265,11515500
2019-02-05,50.237274169921875,50.544315608602666,49.875116337807626,50.53644698661075,13310900
2019-02-06,50.30025863647461,50.86711178979946,50.04045294339471,50.25302287589153,13774300
2019-02-07,49.44997787475586,50.09555924523497,48.74141149091745,50.079812991895146,17922400
2019-02-08,48.82014083862305,49.22166279947954,48.032846173890405,48.91461836076034,15770800
