Date,Close,High,Low,Open,Volume
2019-01-02,81.25020599365234,81.63473622160714,78.4930536001329,78.50123057887812,15670900
2019-01-03,80.09548950195312,81.5636171164582,79.74907864086605,81.35741927638371,16286400
2019-01-04,83.04825592041016,83.24620411315435,81.06050543826616,81.74508387513681,16935200
2019-01-07,83.10599517822266,83.69159640132456,82.23996156660638,82.83381246683926,15430700
2019-01-08,82.94928741455078,83.9802768704802,82.10800278728289,83.82356445952765,13578800
2019-01-09,82.80906677246094,83.70808647519328,82.42141376571958,83.14722801084275,14230300
2019-01-10,82.80083465576172,83.08126709374004,81.8770657266098,82.49565947468611,14376100
2019-01-11,82.4049072265625,82.619348447961,81.61310198891437,82.38840787558807,15439900
2019-01-14,83.25447082519531,83.60088180654427,81.37394687768858,81.54715236836306,21258500
2019-01-15,83.86479949951172,84.51638553596219,81.32444018357668,81.56363047234912,26504900
2019-01-16,84.5411148071289,85.32466408583882,83.963763369412,84.3349169661359,18533000
2019-01-17,84.88755798339844,85.3659386668426,84.06276630545793,84.21947873791818,14247600
2019-01-18,86.26492309570312,86.52061268971251,84.81329487027925,85.58859444966335,16428700
2019-01-22,84.9040298461914,85.44013922911438,84.23594452439755,85.0195001402972,17083700
2019-01-23,84.68956756591797,85.53085188967374,84.10396652133795,85.31641069092025,12146700
2019-01-24,84.73905944824219,85.02773515509462,84.07923016010211,84.23593623373145,11296800
2019-01-25,85.27519226074219,86.03399892675903,84.73907652985604,85.37416950561123,14369400
2019-01-28,85.67935180664062,85.97627729528567,84.61536985443934,84.86280985919711,12283100
2019-01-29,85.91851806640625,86.6938239909916,85.55561413178543,85.67932780684994,9743300
2019-01-30,86.1164779663086,86.80105008461578,85.59685532761044,85.893780751821,12526300
2019-01-31,85.36592864990234,85.61336864131404,84.73084190118088,85.29170042807506,17520600
2019-02-01,85.67935180664062,86.47940069034195,85.38242631799558,85.77832906707587,13000800
2019-02-04,85.98450469970703,85.98450469970703,84.96176511078696,85.60510140531183,9871500
2019-02-05,85.60508728027344,86.23193041189798,85.19269164232588,86.20718138778837,12763000
2019-02-06,85.5638656616211,86.2896861852866,85.34117473264344,85.53912292425242,8745000
2019-02-07,84.442138671875,85.36590727684636,83.6668390587068,85.15970943318247,13177500
2019-02-08,83.6008529663086,84.40914497728197,82.52862167850947,84.19470375384911,12892600
2019-02-11,83.20496368408203,84.13698209999316,83.1142361162914,83.93078422640711,10978500
2019-02-12,84.62358856201172,84.88752153391721,84.03798747724198,84.0874729430185,12852300
2019-02-13,85.0277328491211,85.65457600461372,84.87102677974165,84.87102677974165,10754100
2019-02-14,84.47515106201172,85.03600958113788,83.59262433410177,84.51639315756258,11518500
2019-02-15,87.05674743652344,87.180461130372,85.49789196743241,85.69584017025002,14716900
2019-02-19,86.75157928466797,86.90829169969088,85.62161254626253,86.52888832517368,12764900
2019-02-20,87.17222595214844,87.26295353128495,86.50414047917408,86.77632321658362,10030300
2019-02-21,86.99076080322266,87.41964961588903,86.57011537486888,86.97426144927792,8400100
2019-02-22,86.60311126708984,87.502131020719,86.42165612237129,87.18046282513976,10647300
2019-02-25,87.51036834716797,88.47537279770893,87.17220713736829,87.22169260888552,11230700
2019-02-26,86.84230041503906,86.99076314123293,85.72883311491505,86.19071435522487,15465400
2019-02-27,86.7350845336914,86.9165333932819,86.1989687545851,86.75157759632316,9968800
2019-02-28,86.07525634765625,86.77632798551741,85.926793600243,86.61137217401861,15156900
2019-03-01,86.13297271728516,87.3536668510755,85.94326791205916,86.68558148715736,13813300
2019-03-04,85.93502044677734,87.36190608585306,85.17620755457159,86.53711466217396,12466300
2019-03-05,85.86902618408203,86.23193638426136,85.16795480954707,85.88551924197269,10856600
2019-03-06,85.54737091064453,86.24844239042972,85.40715787321938,85.66284121118989,9070800
2019-03-07,84.92877197265625,85.34116767512216,84.26069294831235,85.15971255921171,12705700
2019-03-08,84.96177673339844,85.1432318756839,84.120485854195,84.120485854195,10582400
2019-03-11,86.0669937133789,86.23195579270636,85.49789184451396,85.76182487877797,9763200
2019-03-12,85.81130981445312,86.4299034495406,85.57211952043346,86.2649413712547,10219100
2019-03-13,86.09998321533203,86.58661346705391,85.73707294575365,85.93502743424715,13022200
2019-03-14,86.88353729248047,87.32068209194567,86.15772300690394,86.19071542342924,10926500
2019-03-15,87.88154602050781,88.08774391704334,86.79282137850662,86.94128411571862,24811700
2019-03-18,88.40939331054688,88.90426689834528,87.8402852236162,87.88152731120735,12935500
2019-03-19,88.08771514892578,89.4073799972385,87.88151731973134,89.24241795828793,12889300
