Date,Close,High,Low,Open,Volume
2019-01-02,105.17748260498047,105.3415642720157,103.98064079268494,104.33775884871854,9723500
2019-01-03,102.62936401367188,104.86862000061369,102.25293790028823,104.70453833352157,10594700
2019-01-04,105.79519653320312,106.89552003292034,103.51733204090931,104.18332003005699,10122800
2019-01-07,106.7121353149414,107.52290430012084,105.49599288297092,106.08476340677213,6714700
2019-01-08,107.5422134399414,108.64253707750852,107.30091426742464,107.90899289504134,8730700
2019-01-09,108.74869537353516,108.8741756400463,107.67732659567686,107.90897907360569,5931900
2019-01-10,108.87418365478516,108.98035587401868,107.61942508049755,108.09236937098677,6160100
2019-01-11,108.7293930053711,108.98999283419003,107.84141394526876,108.2757494479221,4819100
2019-01-14,108.50739288330078,108.77764673534544,107.55185037389569,107.76419479017798,6980600
2019-01-15,107.87037658691406,109.24095402346552,106.7603989983232,108.39158364670106,9800900
2019-01-16,107.0499496459961,108.11166434599808,106.9534241028336,107.5711492869753,5899900
2019-01-17,107.14646911621094,107.38776824929428,106.3260535365006,106.86656123817043,6392000
2019-01-18,107.17542266845703,108.03444698378286,106.97273228253505,107.96688352180887,8554700
2019-01-22,106.75074005126953,107.45533679329215,105.93032443276383,106.7700481065937,6986700
2019-01-23,107.25264739990234,107.94758275690481,106.17162457145592,107.32021086643864,6845600
2019-01-24,106.70248413085938,107.24299185550588,106.10405960438257,107.13681964332669,6716800
2019-01-25,107.22368621826172,107.61942035692024,106.80865875166711,107.59046563728486,5706900
2019-01-28,106.95342254638672,107.12715821213983,106.12335296155125,106.90516713937276,6178800
2019-01-29,107.0403060913086,107.06926081154414,106.17162766491342,106.7990069375247,5253700
2019-01-30,106.2970962524414,106.73143912991392,105.16781802597073,106.4611852668815,7853800
2019-01-31,107.63872528076172,107.65803333718819,106.18128366679734,106.26814782911872,8351600
2019-02-01,107.42638397216797,108.15028141843901,107.06925858101596,108.07306392350901,6557700
2019-02-04,107.90898895263672,108.08272464505609,106.82796604826441,107.53256284637243,7037000
2019-02-05,108.73905181884766,108.81626194983274,107.57115745986131,108.1213192239077,13619800
2019-02-06,107.53255462646484,109.95519274285024,107.20438395970685,109.88762927673322,14229000
2019-02-07,107.08856201171875,107.24299700552858,105.98823845435409,107.1850875647828,8658100
2019-02-08,107.62907409667969,107.65802881623756,106.22953461916872,106.61561472896021,6395500
2019-02-11,105.63111877441406,107.91863001467055,105.44772906308472,107.88002126681882,11086400
2019-02-12,105.39946746826172,106.97274266441885,105.35121205580563,106.37431811181031,7610200
