Date,Close,High,Low,Open,Volume
2019-01-02,30.565021514892578,31.016923078579584,29.036769969001572,29.16001727469311,15926100
2019-01-03,30.8936824798584,31.707107978535763,30.285670246698228,30.655409109733395,20007900
2019-01-04,32.117923736572266,32.23295289242653,31.246983774046612,31.468827060755302,19506600
2019-01-07,33.00529098510742,33.25178559479206,32.00289190067259,32.21651701018223,15736900
2019-01-08,33.41612243652344,33.687265344988596,33.05460169288012,33.49828837892662,13070200
2019-01-09,33.884464263916016,34.19668547705313,33.473643908862435,33.90089431992486,17909200
2019-01-10,34.22132873535156,34.37743930499545,33.4818510174388,33.629746561021356,13299600
2019-01-11,34.29528045654297,34.31992867187524,33.432555308191155,33.77764599439392,13330500
2019-01-14,33.950191497802734,34.15560166085058,33.679051712420964,33.76942955134132,11804200
2019-01-15,34.27885055541992,34.67323771010735,34.04057400332424,34.37744656051416,9398400
2019-01-16,33.892677307128906,34.29528261060107,33.85159590089143,34.09808747262666,12481600
2019-01-17,33.991275787353516,34.29528511115978,33.30109745558595,33.59688861695928,13889800
2019-01-18,36.75197982788086,36.92452358364649,35.33054211428383,36.028935297702716,26638600
2019-01-22,36.119319915771484,36.37402962936157,35.59347043483336,36.06180532468826,21523500
2019-01-23,35.58525466918945,36.30829612331366,35.092268440311955,36.20148510455377,13765800
2019-01-24,35.7906608581543,36.46440580893473,35.48665162027528,35.733146274622534,10990900
2019-01-25,36.97382354736328,37.01490494666505,36.13574983750586,36.152183024088544,15921400
2019-01-28,36.34937286376953,36.60407938313359,35.96320087078608,36.37402107291847,11225300
2019-01-29,36.15217590332031,36.84235393230153,36.020713570862426,36.71089159984364,8097500
2019-01-30,36.97382354736328,37.01490494666505,36.10288346434051,36.29186040857652,7961500
2019-01-31,36.3247184753418,36.98203011679168,35.930331490471865,36.973815092533805,15458100
2019-02-01,36.612300872802734,36.94917334382229,36.31650979887148,36.48083852153436,8583700
2019-02-04,36.64516830444336,36.68625284054405,36.053589223175976,36.33294714338643,12786700
2019-02-05,37.08884811401367,37.19566224638363,36.47261779807155,36.645161534301074,10662700
2019-02-06,37.031341552734375,37.15458889633023,36.7930650267478,36.9491787465439,6945800
2019-02-07,35.70849609375,36.867009096606736,35.24837941048254,36.71911355289653,12647300
2019-02-08,35.1497802734375,35.74136244796924,34.69787861647457,35.5934669043363,9173500
2019-02-11,35.8974723815918,35.93855691411394,34.886854940880625,34.90328812702753,9541800
2019-02-12,36.620582580566406,36.869927712033935,36.35461401758833,36.454351436056264,8981100
2019-02-13,36.91979217529297,37.50991285430585,36.62889007131102,36.71200405227868,11036100
2019-02-14,36.68707275390625,37.002911608126425,36.670449322568835,36.803433602672804,9671200
2019-02-15,37.36030960083008,37.48498058712698,36.96135673760808,37.09434102534874,8174900
2019-02-19,37.85069274902344,38.0667910447145,36.936422924248575,37.00291665867399,10039200
2019-02-20,38.14990234375,38.52391844526899,37.692765916390734,37.692765916390734,8565600
2019-02-21,37.16913604736328,38.191453110771846,37.069395477327255,38.116649268542204,9527400
2019-02-22,36.86991882324219,37.518216642881825,36.72862127476493,37.46834953096776,5716500
2019-02-25,37.22731018066406,37.41016152035855,36.77848720300679,36.84498090514604,6033300
2019-02-26,36.828369140625,37.526537381177924,36.78680897833161,37.23563209810032,5853200
2019-02-27,36.86161422729492,37.2190100765024,36.63720582950916,36.90317439116188,7442700
2019-02-28,36.620582580566406,37.019535425033524,36.08864228401488,36.95304169899132,8846900
2019-03-01,37.55978012084961,37.55978012084961,36.753564356420675,36.753564356420675,8811700
2019-03-04,37.601341247558594,37.95042378265892,37.04446741270467,37.75925908430467,6946300
2019-03-05,37.22731018066406,37.6262628817169,36.82835747961123,37.568082477642164,7391100
2019-03-06,36.047080993652344,37.16082540733576,35.90578659854829,36.9945942826407,9948900
2019-03-07,35.315670013427734,36.12188575715985,35.2824231535267,36.08863889725882,8086500
2019-03-08,34.31829071044922,34.73386699949628,33.97751828025445,34.68399670339627,12739200
2019-03-11,34.974891662597656,35.17436644680262,34.442951506663846,34.733856725305,9494500
2019-03-12,35.39878845214844,35.673067154398105,35.008145725585536,35.03308245895039,8230600
2019-03-13,35.864219665527344,35.988890596533416,35.598251208001464,35.747855691089924,8822800
2019-03-14,35.814361572265625,36.15513397253931,35.78111471111814,35.864231863986845,7934400
2019-03-15,35.232547760009766,35.87253545272044,35.19099077645081,35.49020613102667,14144900
2019-03-18,36.038761138916016,36.27979604614943,35.299036162766825,35.490200794871015,13518800
2019-03-19,35.94733810424805,36.56239222063087,35.81435385889426,36.387847822495985,8834700
2019-03-20,36.811737060546875,37.069392250894005,35.80604351301086,35.93071445881269,9512500
2019-03-21,36.75356674194336,36.89486115342823,36.38785759109713,36.6621394542318,6168400
2019-03-22,35.299049377441406,36.545778187054694,35.16606509790647,36.36292361372091,7892200
2019-03-25,35.299049377441406,35.365539931911215,34.67568497263476,34.70892866457201,6390000
