Date,Close,High,Low,Open,Volume
2019-01-02,204.3621063232422,204.92257779638265,200.66649295379617,200.78034310641178,5319500
2019-01-03,198.54736328125,202.66333009705377,198.2320969986984,202.5144562084467,7350200
2019-01-04,205.16778564453125,205.95594406948175,201.18317724573907,201.41963011830185,7343700
2019-01-07,206.1136932373047,207.4448187196337,204.00316148074188,205.65830574232612,5101600
2019-01-08,208.3555450439453,209.0035958553539,206.490219170878,208.37306354228042,4845800
2019-01-09,209.23129272460938,210.07200696915203,208.2329520757335,209.24004529283914,4872000
2019-01-10,210.1770782470703,210.31719950628272,207.58488840243564,208.11033644313284,3052200
2019-01-11,210.0720672607422,210.12460941059976,208.39065165178295,209.18756319579506,2047200
2019-01-14,209.24879455566406,209.87056091793883,208.11033272960077,208.36429081503022,2330700
2019-01-15,210.73751831054688,211.07905547695978,209.20497734487682,209.24876690214958,3940300
2019-01-16,211.80596923828125,212.71673077559532,211.17543688064077,211.36810028784757,3718500
2019-01-17,213.50491333007812,214.38940384257447,211.0878680535248,211.25426040084702,4108400
2019-01-18,216.50555419921875,216.81227332840777,214.27958394665475,215.27863756573484,5393200
2019-01-22,213.83267211914062,215.35754926711297,212.38667784100323,215.01576807197625,5218500
2019-01-23,215.3399658203125,216.39159898218463,212.93872584670754,215.71679557631822,4330300
2019-01-24,215.1208953857422,215.76063683583808,213.94657180002034,215.1208953857422,2840400
2019-01-25,216.80357360839844,217.82015851467847,216.18134961699968,216.80357360839844,4110600
2019-01-28,214.79672241210938,214.91064058629343,213.07904388269066,214.47245878893887,3560300
2019-01-29,215.331298828125,216.15506935184834,214.66525395619325,215.01580740780125,2432900
2019-01-30,219.2485809326172,219.9672053128741,217.1453141988418,217.69742739966145,5686200
2019-01-31,219.19595336914062,219.4676238142253,217.63602798516212,218.1706100575755,5649600
2019-02-01,219.5115203857422,220.71214744460713,218.87177879056307,219.67803158624324,3971400
2019-02-04,221.12403869628906,221.150328530791,218.8104262821544,219.46769888919388,2576100
2019-02-05,222.56124877929688,222.77156743123138,221.55342287388314,222.03542540497284,3090500
2019-02-06,222.4823455810547,222.90300959096913,221.76373463220884,222.27202694834014,1913500
2019-02-07,220.755859375,222.0178243776088,219.2397549573679,221.1940409246703,3884800
2019-02-08,220.2476806640625,220.29148814115158,218.32844246451037,219.53781499822804,2942300
2019-02-11,219.91456604003906,221.12395143887642,219.39751500253968,220.94866811503786,2677600
2019-02-12,223.060791015625,223.3675235763641,221.43075444066585,221.47457528823503,3080600
2019-02-13,224.17381286621094,224.83984439209922,223.5778786611552,223.9371909485971,2918200
2019-02-14,223.61289978027344,224.49803541774145,222.26329258684981,223.06954535138115,3811000
2019-02-15,227.29315185546875,227.31951380118343,225.096233653081,225.11382616212353,4751100
2019-02-19,227.4337921142578,228.0225780810851,226.68683444930497,226.68683444930497,2744500
2019-02-20,228.0401153564453,228.26860343716564,227.00317637415276,227.44256002609197,2454000
2019-02-21,227.18771362304688,227.81163090975528,226.2825843583276,227.54801144152646,3197200
2019-02-22,228.6288604736328,228.83975600723818,227.60948736479847,227.82917915158575,3938500
2019-02-25,229.2615966796875,230.55335876925975,229.13855639429144,230.10520571580432,3585000
2019-02-26,228.95404052734375,229.79764962883792,228.1279971174756,228.44434047384223,3080200
2019-02-27,228.365234375,228.84857243925762,227.3985850643322,228.32130674090723,2777200
2019-02-28,227.84681701660156,228.804670292278,227.6534871102726,228.35649032354868,2772900
2019-03-01,228.84860229492188,229.83281742405833,227.80286701575167,229.49008528917105,3676900
2019-03-04,226.96798706054688,229.95579012059963,225.1401631188893,229.79761846386745,4823900
2019-03-05,226.88893127441406,227.47769034726767,226.1859281617337,226.91529322069334,2107200
2019-03-06,225.7289581298828,227.11742551921384,225.35989087195463,226.9328650723993,3222000
2019-03-07,223.91871643066406,225.39503920911923,222.86419824477807,225.31595336218618,4104600
2019-03-08,223.8307647705078,223.99771924917331,222.09959258172074,222.22261943432343,5495800
2019-03-11,225.6322784423828,225.69377176579738,221.85357674049806,222.19629541759204,5469400
2019-03-12,224.84141540527344,225.81684770315823,224.46353847095915,225.1753378812405,6570500
2019-03-13,226.15072631835938,226.78343972481105,224.97318158204408,225.70254650025143,5272800
2019-03-14,226.3176727294922,226.66917418462455,225.5091952466299,226.13311234082803,3409600
2019-03-15,227.5021514892578,228.21546026797324,225.73207502925814,226.8328634994632,4225100
2019-03-18,228.07460021972656,228.18908654272013,226.94739368326665,227.1499484758494,2786200
2019-03-19,227.97781372070312,229.80951482689008,227.2028539499091,229.0609729176126,4761400
2019-03-20,226.5775146484375,228.23310491517034,225.9258295569174,227.6078376736632,4382600
2019-03-21,228.5941619873047,228.93762094536856,225.74974132052222,225.7761591730869,3800000
2019-03-22,224.52561950683594,227.7663476192522,224.44635252779955,227.13229241111335,6226500
2019-03-25,224.6224822998047,225.34459249666855,223.30153623098118,224.2878383290814,4982500
2019-03-26,225.84654235839844,227.0530021204424,224.8250209562517,226.36611124772384,3278700
2019-03-27,225.53839111328125,226.70083047601588,223.76834108905712,225.99633643026922,3166200
2019-03-28,226.3925323486328,226.56866924148937,225.0804011834164,226.25165508400752,2434400
2019-03-29,228.19786071777344,228.3827856585942,226.82407883652417,227.71349765885572,4255900
2019-04-01,231.06869506835938,231.3064556750484,229.47472882631885,230.04716026324394,6051700
2019-04-02,230.4523162841797,230.78696034633887,229.91511742789154,230.72530972968346,2320000
2019-04-03,230.725341796875,231.35939724626775,230.03845063292684,231.23609599582,3265500
2019-04-04,232.2928466796875,232.4337508662163,230.82218106850786,230.91906445443888,4397000
2019-04-05,232.62742614746094,233.22624861783177,232.14306310179654,232.979673078578,3112700
2019-04-08,231.79974365234375,231.95825081711808,231.05120176348993,231.4562845872681,3231700
2019-04-09,230.29379272460938,230.84859448545956,229.80064157601413,230.8309646678313,4161200
2019-04-10,230.37306213378906,230.78695975570713,229.84467818829648,230.63724066917342,3602600
2019-04-11,230.19691467285156,230.94545632186123,229.47479087617293,230.65485994621977,2731700
2019-04-12,232.5481719970703,232.82998029111627,231.67632926703547,232.37203509461204,3395200
2019-04-15,232.31919860839844,232.6538425970997,231.7379790819254,232.50412354304774,2190300
2019-04-16,232.95327758789062,233.64898348405075,232.4248937031452,233.61375072514218,2536000
2019-04-17,232.95327758789062,233.5344971736385,232.41610566945863,233.4552436221348,2873600
